id;Nivel;pregunta;alternativa 1;alternativa 2;alternativa 3;respuesta;audio pregunta;imagen;;;;;;;;
640;12;Cuando pasamos por el lago; observamos bellos ______.;cisnes;sisnes;;cisnes;¿Cómo se escribe correctamente la palabra que falta en la oración?;La palabra se escribe cisnes;;;;;;;
641;12;Los ______ son tan altos que rascan el cielo.;edificios;edifisios;;edificios;¿Cómo se escribe correctamente la palabra que falta en la oración?;;;;;;;;;
642;12;Quisiera pedelar como aquél ______.;ciclista;siclista;;ciclista;¿Cómo se escribe correctamente la palabra que falta en la oración?;;;;;;;;;
643;12;Mi ______ está perfecta para salir.;bicicleta;bisicleta;;bicicleta;¿Cómo se escribe correctamente la palabra que falta en la oración?;;;;;;;;;
644;12;Me parece muy linda la historia de la ______.;cigüeña;sigüeña;;cigüeña;¿Cómo se escribe correctamente la palabra que falta en la oración?;;;;;;;;;
645;12;Después del cuatro viene el _____.;cinco;sinco;;cinco;¿Cómo se escribe correctamente la palabra que falta en la oración?;;;;;;;;;
646;12;Le regalaremos un ______ a mi papá.;cinturón;sinturón;;cinturón;¿Cómo se escribe correctamente la palabra que falta en la oración?;;;;;;;;;
647;12;Me encanta mi ______.;ciudad;siudad;;ciudad;¿Cómo se escribe correctamente la palabra que falta en la oración?;;;;;;;;;
648;13;El sábado Marcela cumplirá _________ años y hará una fiesta de disfraces.;;;;quince;Escribe la palabra que falta utilizando la letra Q. Quince;;;;;;;;;
649;13;El ________ básico realizó una campaña de reciclaje.;;;;quinto;Escribe la palabra que falta utilizando la letra Q. Quinto;;;;;;;;;
650;13;Necesitamos una  _________ de coser para hacer los disfraces;;;;máquina;Escribe la palabra que falta utilizando la letra Q. Máquina;;;;;;;;;
651;13;Un __________ me molesta y no puedo concentrarme.;;;;mosquito;Escribe la palabra que falta utilizando la letra Q. Mosquito;;;;;;;;;
652;13;¡Qué lindo vestido tiene el ________!;;;;maniquí;Escribe la palabra que falta utilizando la letra Q. Maniquí;;;;;;;;;
653;13;Javier dijo que se disfrazará de __________. ;;;;esquimal;Escribe la palabra que falta utilizando la letra Q. Esquimal;;;;;;;;;
654;13;En la ___________ de la sala de clases esta el basurero.;;;;esquina;Escribe la palabra que falta utilizando la letra Q. Esquina;;;;;;;;;
655;13;El _________ de mi colegio vende naranjas muy ricas.;;;;quiosco;Escribe la palabra que falta utilizando la letra Q. Quiosco;;;;;;;;;
656;13;Mi hermano tiene clases de _________ en el colegio.;;;;química;Escribe la palabra que falta utilizando la letra Q. Química;;;;;;;;;
657;13;Andrés utiliza ______________ para pintarse la cara de payaso.;;;;maquillaje;Escribe la palabra que falta utilizando la letra Q. Maquillaje;;;;;;;;;
658;13;La mamá de Josefa le dio pan con ____________ para desayunar.;;;;mantequilla;Escribe la palabra que falta utilizando la letra Q. Mantequilla;;;;;;;;;
659;13;Para el disfraz de Juan; su mamá compró un ________;;;;quimono;Escribe la palabra que falta utilizando la letra Q. Quimono;Para el disfraz de Juan; su mamá compró un quimono;;;;;;
660;13;Martín le ________ la pelota al otro jugador y metió un gol. ;;;;quitó;Escribe la palabra que falta utilizando la letra Q. Quitó;;;;;;;;;
661;13;El __________ de futbol del colegio ha ganado el campeonato. ;;;;equipo;Escribe la palabra que falta utilizando la letra Q. Equipo;;;;;;;;;
662;13;La mamá de Juan le está probando el disfraz diciendo que se quede _____;;;;quieto ;Escribe la palabra que falta utilizando la letra Q. Quieto;;;;;;;;;
663;13;Mi papá me dijo que el __________ es carne de caballo. ;;;;charqui;Escribe la palabra que falta utilizando la letra Q. Charqui;;;;;;;;;
664;13;Andrea y su mamá juegan a hacerse ___________.;;;;cosquillas;Escribe la palabra que falta utilizando la letra Q. Cosquillas;;;;;;;;;
665;13;El miércoles iremos a la nieve; Marcela dijo que me prestaría sus ______;;;;esquís;Escribe la palabra que falta utilizando la letra Q. Esquís;El miércoles iremos a la nieve; Marcela dijo que me prestaría sus esquís;;;;;;
666;13;La familia de Verónica viajó a _________ en las vacaciones;;;;Quilpué ;Escribe la palabra que falta utilizando la letra Q. Quilpué;;;;;;;;;
667;13;Mi abuela entro a __________________ para ser operada. ;;;;quirófano;Escribe la palabra que falta utilizando la letra Q. Quirófano;;;;;;;;;
668;13;Los abuelos de José fueron a ___________ de vacaciones;;;;Turquía;Escribe la palabra que falta utilizando la letra Q. Turquía;;;;;;;;;
669;13;___________ un disfraz de bailarina. ;;;;Quiero;Escribe la palabra que falta utilizando la letra Q. Quiero;;;;;;;;;
670;13;¡La fiesta de disfraces de Marcela es _________!;;;;aquí;Escribe la palabra que falta utilizando la letra Q. Aquí;;;;;;;;;
671;13;La enfermera del colegio sacó su __________ y curo las heridas de Jaime. ;;;;botiquín;Escribe la palabra que falta utilizando la letra Q. Botiquín;;;;;;;;;
672;13;Carolina se disfrazó de _____________. ;;;;vaquita;Escribe la palabra que falta utilizando la letra Q. Vaquita;;;;;;;;;
673;13;En el colegio aprendimos a tocar la ____________;;;;quena;Escribe la palabra que falta utilizando la letra Q. Quena;;;;;;;;;
674;13;¡Qué bien se ve Miguel disfrazado de _________;;;;vaquero;Escribe la palabra que falta utilizando la letra Q. Vaquero;;;;;;;;;
675;13;José vio un___________ en una película. ;;;;tanque;Escribe la palabra que falta utilizando la letra Q. Tanque;;;;;;;;;
676;13;En el cumpleaños de Marcela tenían ________ para comer. ;;;;queso;Escribe la palabra que falta utilizando la letra Q. Queso;;;;;;;;;
677;13;El ____________ me corto el pelo y me peino como las bailarinas. ;;;;peluquero;Escribe la palabra que falta utilizando la letra Q. Peluquero;;;;;;;;;
678;13;Mi papá va a jugar con la______________ de tenis ;;;;raqueta;Escribe la palabra que falta utilizando la letra Q. Raqueta;;;;;;;;;
679;13;Marcela tenía muchos ___________ de regalo. ;;;;paquetes;Escribe la palabra que falta utilizando la letra Q. Paquetes;;;;;;;;;
680;13;Nos dio miedo ver a Martin con su disfraz de _____________.;;;;esqueleto;Escribe la palabra que falta utilizando la letra Q. Esqueleto;;;;;;;;;
681;13;Josefa y su hermano se perdieron en el _____________.;;;;bosque;Escribe la palabra que falta utilizando la letra Q. Bosque;;;;;;;;;
682;13;Andrea y su mamá salen en bicicleta al ____________.;;;;parque;Escribe la palabra que falta utilizando la letra Q. Parque;;;;;;;;;
683;13;El papá de  Martín compró un computador y pago con ____________.;;;;cheque;Escribe la palabra que falta utilizando la letra Q. Cheque;;;;;;;;;
684;13;¡Qué rico esta el _________ que hizo la mamá de Marcela!;;;;queque;Escribe la palabra que falta utilizando la letra Q. Queque;;;;;;;;;
685;13;En el colegio hay un __________ de agua que tiene varios peces. ;;;;estanque;Escribe la palabra que falta utilizando la letra Q. Estanque;;;;;;;;;
686;13;En el cumpleaños de Marcela jugamos al __________ ¡qué divertido!;;;;emboque;Escribe la palabra que falta utilizando la letra Q. Emboque;;;;;;;;;
687;13;La leche estaba caliente; me _______  la lengua. ;;;;quemé;Escribe la palabra que falta utilizando la letra Q. Quemé;La leche estaba caliente; me quemé  la lengua. ;;;;;;
688;13;La mamá de Martín  le dio  ____________ para desayunar.;;;;quesillo;Escribe la palabra que falta utilizando la letra Q. Quesillo;;;;;;;;;
689;13;El papá de Andrés tiene una ___________ en el brazo. ;;;;quemadura;Escribe la palabra que falta utilizando la letra Q. Quemadura;;;;;;;;;
690;14;_____tarra;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
691;14;____rnaldas;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
692;14;____llermo;gui;Gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
693;14; an____la;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
694;14;____so;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
695;14;____nda;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
696;14; ami____tos;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
697;14;a____la;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
698;14;____ño;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
699;14;___a ;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
700;14;___llotina;gui;gi;güi;gui;Elige la forma correcta de escribir la palabra.;;;;;;;;;
701;14;____pardo;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
702;14;_____rrero;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
703;14;ju____te;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
704;14;man___ra;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
705;14;ho___ra;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
706;14;meren____;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
707;14;bode____ro;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
708;14;espa___ti;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
709;14;Hambur___sa;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
710;14;madri____ra;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
711;14;Hormi___ro;gue;ge;güe;gue;Elige la forma correcta de escribir la palabra.;;;;;;;;;
712;14;___melas;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
713;14;___nio;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
714;14;___latina;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
715;14;___neral;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
716;14;___neros;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
717;14;refri___rador;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
718;14;___ometría;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
719;14;deter__nte;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
720;14;___nte;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
721;14;____ma;gue;ge;güe;ge;Elige la forma correcta de escribir la palabra.;;;;;;;;;
722;14;cole___o;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
723;14;___tana;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
724;14;___rasol;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
725;14;___gante;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
726;14;___mnasia;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
727;14;___rar ;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
728;14;aler__a ;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
729;14;___mnasta;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
730;14;Pá___na;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
731;14;ma___a;gui;gi;güi;gi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
732;14;Gua____ta;gui;gi;güi;güi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
733;14;pin____no;gui;gi;güi;güi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
734;14;para____tas;gui;gi;güi;güi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
735;14;len___ta;gui;gi;güi;güi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
736;14;ye____ta;gui;gi;güi;güi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
737;14;A___ta;gui;gi;güi;güi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
738;14;pira___smo;gui;gi;güi;güi;Elige la forma correcta de escribir la palabra.;;;;;;;;;
739;14;ci____ña;gue;ge;güe;güe;Elige la forma correcta de escribir la palabra.;;;;;;;;;
740;14;ver____nza;gue;ge;güe;güe;Elige la forma correcta de escribir la palabra.;;;;;;;;;
741;14;desa____;gue;ge;güe;güe;Elige la forma correcta de escribir la palabra.;;;;;;;;;
742;14;averi___;gue;ge;güe;güe;Elige la forma correcta de escribir la palabra.;;;;;;;;;
743;14;bilin___;gue;ge;güe;güe;Elige la forma correcta de escribir la palabra.;;;;;;;;;
744;14;zari___ya;gue;ge;güe;güe;Elige la forma correcta de escribir la palabra.;;;;;;;;;
745;14;para___ro;gue;ge;güe;güe;Elige la forma correcta de escribir la palabra.;;;;;;;;;
746;14;un___nto;gue;ge;güe;güe;Elige la forma correcta de escribir la palabra.;;;;;;;;;
747;14;anti____dad;gue;ge;güe;güe;Elige la forma correcta de escribir la palabra.;;;;;;;;;
748;15;Claudia &corre& todos los años la &maratón&.;;;;corre;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
749;15;Felipe &mira& la hora en su &reloj&.;;;;reloj;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
750;15;Me gusta &ir& los domingos a caminar en el &cerro&.;;;;cerro;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
751;15;La fruta más &rica& es la &pera&.;;;;rica;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
752;15;Cuando mi mamá &ríe& se llena mi &corazón&.;;;;ríe;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
753;15;Mi nuevo amigo se llama &Ramón& y es &peruano&.;;;;Ramón;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
754;15;Mi hermana y yo &corremos& muy veloces por la &arena&.;;;;corremos;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
755;15;Mi amigo &Raúl& y yo jugamos a los &piratas&.;;;;Raúl;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
756;15;Los caballos &tiran& con fuerza la &carreta&.;;;;carreta;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
757;15;El &ruiseñor& y el &loro& son hermosas aves.;;;;ruiseñor;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
758;15;Mis abuelos me &regalan& día a día todo su &cariño&.;;;;regalan;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
759;15;La señora &Teresa& cocina &ricos& queques.;;;;ricos;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
760;15;La &corona& del &rey& tiene oro y diamantes.;;;;rey;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
761;15;En mi estuche tengo lápices; &tijeras& y &regla&.;;;;regla;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;regla tiene sonido r fuerte;;;;;;;
762;15;Los &ratones& y las &arañas&. ;;;;ratones;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
763;15;Me gusta mucho ese &perro&; &pero& a veces es un poco violento.;;;;perro;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;perro tiene sonido r fuerte;;;;;;;
764;15;Como iba &rápido& al colegio; no me fije que la &vereda& tenía un hoyo y me caí.;;;;rápido;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;rápido tiene sonido r fuerte;;;;;;;
765;15;En la &reunión& de &apoderados& se hablan importantes.;;;;reunión;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
766;15;En el sorteo de la &rifa& me gané unos lindos &aros&.;;;;rifa;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
767;15;Me herí la &oreja& por &rascarme& demasiado.;;;;rascarme;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
768;15;Mi plato favorito es el &puré& con pescado y ensalada de &repollo&.;;;;repollo;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
769;15;En la &rama& del árbol hay un &loro& que canta muy bonito.;;;;rama;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
770;15;El &zorro& &miraba& muy asustado al león.;;;;zorro;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
771;15;Por no &amarrarme& los cordones; me caí y me hice una &herida&.;;;;amarrarme;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;amarrarme tiene sonido r fuerte;;;;;;;
772;15;El &verano& pasado me bañe en el &río& con mis hermanos.;;;;río;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
773;15;En el &reloj& están los &números& del uno al doce.;;;;reloj;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
774;15;El &pirata& &recuperó& su tesoro en el barco enemigo.;;;;recuperó;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
775;15;Mi mamá cepilla su pelo &para& que no se le &enrede&.;;;;enrede;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
776;15;Mi abuelito &Enrique& &quiere& mucho a mi abuelita.;;;;Enrique;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
777;15;El patio de mi casa está &enrejado& para que estemos más &seguros&.;;;;enrejado;Señala cuál de las dos palabras destacadas tiene sonido r fuerte.;;;;;;;;;
778;16;ca____o;r fuerte;r débil;rr doble;rr doble;carro;;;;;;;;;
779;16;ca____o;r fuerte;r débil;rr doble;r débil;caro;;;;;;;;;
780;16;ca____eta;r fuerte;r débil;rr doble;r débil;careta;;;;;;;;;
781;16;en___edo;r fuerte;r débil;rr doble;r débil;enredo;;;;;;;;;
782;16;En___ique;r fuerte;r débil;rr doble;r fuerte;Enrique;;;;;;;;;
783;16;a____oz;r fuerte;r débil;rr doble;rr doble;arroz;;;;;;;;;
784;16;ce____o;r fuerte;r débil;rr doble;rr doble;cerro;;;;;;;;;
785;16;___eloj;r fuerte;r débil;rr doble;r fuerte;reloj;;;;;;;;;
786;16;____uido;r fuerte;r débil;rr doble;r fuerte;ruido;;;;;;;;;
787;16;pa____a;r fuerte;r débil;rr doble;rr doble;parra;;;;;;;;;
788;16;tie_____a;r fuerte;r débil;rr doble;rr doble;tierra;;;;;;;;;
789;16;ca____iño;r fuerte;r débil;rr doble;r débil;cariño;;;;;;;;;
790;16;ba____a;r fuerte;r débil;rr doble;rr doble;barra;;;;;;;;;
791;16;Pe____ú;r fuerte;r débil;rr doble;r débil;Perú;;;;;;;;;
792;16;mo____eno;r fuerte;r débil;rr doble;r débil;moreno;;;;;;;;;
793;16;guita_____a;r fuerte;r débil;rr doble;rr doble;guitarra;;;;;;;;;
794;16;a____aña;r fuerte;r débil;rr doble;r débil;araña;;;;;;;;;
795;16;go____o;r fuerte;r débil;rr doble;rr doble;gorro;;;;;;;;;
796;16;pa____ed;r fuerte;r débil;rr doble;r débil;pared;;;;;;;;;
797;16;pá_____afo;r fuerte;r débil;rr doble;rr doble;párrafo;;;;;;;;;
798;16;____egalo;r fuerte;r débil;rr doble;r fuerte;regalo;;;;;;;;;
799;16;a____uga;r fuerte;r débil;rr doble;rr doble;arruga;;;;;;;;;
800;16;to____o;r fuerte;r débil;rr doble;r débil;toro;;;;;;;;;
